0.07300000000000001,5
0.026999999999999996,1
-0.239,1
-0.015,2
-0.09300000000000003,5
-0.22399999999999998,1
0.185,5
-0.139,3
0.11699999999999999,3
0.157,5
-0.009000000000000008,1
-0.688,4
0.544,5
0.607,5
0.144,4
0.25699999999999995,5
0.23,5
0.17400000000000002,5
0.309,5
0.118,4
0.303,5
-0.092,2
0.026999999999999996,1
0.243,4
0.334,5
-0.688,5
0.583,5
0.184,2
-0.011999999999999983,5
0.08000000000000002,5
0.092,2
0.0,3
-0.301,1
-1.0,1
0.238,5
0.359,5
0.181,5
0.151,5
0.284,5
0.42,5
-0.688,4
-0.688,4
0.161,3
0.06400000000000002,4
0.048999999999999995,3
0.242,4
0.201,5
0.04999999999999999,5
0.065,5
0.034,3
0.136,3
0.07400000000000001,4
0.185,4
0.29,3
-0.22,3
0.255,5
-0.065,2
0.052000000000000005,1
-0.226,2
0.052,3
0.239,4
0.282,4
0.23399999999999999,4
0.233,5
0.293,5
0.017000000000000015,5
0.236,5
-0.166,4
-0.688,5
-0.412,5
-0.688,5
0.795,4
-0.688,3
-0.688,5
0.687,5
0.298,5
0.442,5
-0.688,5
-0.688,5
0.196,5
0.21300000000000002,5
-0.152,2
0.111,5
0.06400000000000002,5
0.077,1
-0.303,1
-0.13099999999999998,1
-0.017,1
-0.02400000000000002,1
0.134,1
-0.049999999999999996,2
0.086,4
0.137,2
0.249,1
0.0,5
0.0,5
0.0,1
-0.182,2
0.069,2
0.0,3
0.23399999999999999,5
-0.12399999999999999,3
-0.023,2
0.348,5
0.594,5
-0.756,1
0.615,4
0.093,1
-0.08199999999999999,2
0.04299999999999998,4
0.074,4
0.192,4
0.697,5
0.23,4
0.129,5
0.148,5
0.069,4
0.233,5
0.17600000000000002,5
0.247,5
0.123,5
0.219,5
0.054000000000000006,5
0.164,5
0.235,5
0.231,5
0.211,5
0.234,5
0.259,5
0.509,5
0.231,5
0.272,5
0.134,5
0.137,5
0.109,1
0.258,5
-0.688,5
-0.688,4
-0.688,2
0.15800000000000003,2
-0.357,1
0.178,3
0.744,5
0.323,5
0.739,5
0.653,5
0.694,5
-0.688,4
0.027999999999999997,1
0.008999999999999994,2
-0.427,1
0.06899999999999999,2
0.062000000000000006,2
-0.16299999999999998,1
-0.688,2
0.018000000000000016,2
0.01100000000000001,3
-0.03499999999999999,2
-0.015,1
-0.04300000000000001,2
0.256,3
0.113,3
-0.402,1
0.58,5
-0.118,2
0.153,5
0.714,4
0.538,5
0.143,5
0.485,5
0.441,5
0.596,5
0.808,5
0.675,5
0.487,5
0.0,5
0.17,5
0.374,5
0.579,5
-0.07200000000000001,3
-0.688,4
0.0,5
0.0,5
0.16,5
-0.688,4
0.249,5
-0.078,4
0.815,4
0.804,5
0.09899999999999999,5
-0.688,1
-0.688,5
0.215,5
-0.688,5
-0.688,5
-0.688,4
0.0050000000000000044,1
0.431,2
-0.193,1
-0.038,4
0.11199999999999999,2
-0.118,1
0.018000000000000016,3
-0.137,2
-0.049999999999999996,3
-0.093,4
-0.09599999999999999,2
-0.218,2
0.08000000000000002,4
-0.25,2
0.36,4
0.0,1
-0.117,1
-0.144,2
-0.062,3
-0.688,2
0.0,4
-0.688,3
-0.688,4
0.323,5
1.0,5
0.393,5
0.557,4
0.183,3
0.069,4
0.279,5
0.409,5
0.818,5
0.517,5
-0.688,3
-0.411,1
-0.531,1
0.725,4
0.692,5
-0.688,5
0.428,5
0.691,5
-0.688,5
0.68,5
0.109,4
0.576,5
-0.118,3
0.222,5
0.5,5
1.0,5
0.518,5
0.432,4
0.467,5
-0.688,1
-0.07800000000000001,3
0.39999999999999997,4
0.125,4
0.125,4
0.038,5
-0.04700000000000001,1
-0.271,1
0.195,4
0.117,4
0.016,3
0.39899999999999997,5
0.08600000000000001,3
0.23,5
0.321,2
0.365,3
0.03900000000000001,4
0.301,4
0.037000000000000005,4
0.286,2
-0.017000000000000015,3
0.293,5
1.0,3
0.04699999999999999,4
0.09200000000000001,4
-0.016999999999999987,1
-0.057999999999999996,1
-0.16799999999999998,2
-0.138,1
-0.15700000000000003,3
-0.156,1
-0.096,2
0.0,3
-0.185,1
0.101,1
0.14100000000000001,4
0.242,4
0.15000000000000002,1
0.421,5
0.07999999999999999,4
0.03399999999999999,3
-0.112,5
0.125,3
0.097,2
0.164,5
0.105,4
0.229,5
-0.11,1
0.179,3
0.11300000000000002,5
-0.116,1
0.049999999999999996,5
0.072,1
0.0,3
-0.122,1
0.104,3
-0.051000000000000004,1
0.060000000000000005,1
0.637,1
0.05,3
0.166,2
0.097,3
0.03,3
0.26199999999999996,5
0.277,5
0.0,5
0.028999999999999998,5
0.123,4
0.157,4
0.194,5
0.207,3
0.19999999999999998,5
0.13,4
0.224,5
0.162,5
0.23,5
0.529,5
0.118,5
0.636,5
0.05599999999999998,5
0.251,4
0.238,4
0.0,1
0.303,5
0.082,5
0.069,5
0.538,5
0.57,4
0.548,5
0.185,4
0.384,5
0.145,4
0.132,5
0.126,5
-0.01299999999999999,3
0.594,5
0.561,5
0.385,5
0.22600000000000003,4
0.504,5
0.091,5
0.753,5
0.231,5
0.552,5
0.61,5
0.185,5
0.31,5
0.375,5
0.494,5
0.464,5
-0.162,1
0.23,5
0.292,4
0.374,5
0.17999999999999997,5
0.322,5
0.10700000000000001,5
0.122,5
-0.01899999999999999,5
0.04999999999999999,4
-0.044,2
-0.688,2
-0.08,2
0.608,5
0.269,5
0.311,5
0.08100000000000002,5
-0.08700000000000001,2
-0.688,5
-0.688,3
0.093,4
0.0,5
0.15100000000000002,4
-0.1,1
0.0,2
-0.027999999999999997,3
0.047000000000000014,3
-0.172,3
0.42,5
0.124,4
0.048,4
0.122,3
0.09699999999999999,5
-0.209,4
-0.089,1
0.0,5
0.079,3
0.15800000000000003,5
0.018000000000000016,3
0.242,5
-0.068,1
-0.138,1
-0.091,1
0.145,1
-0.28,1
0.07900000000000001,2
-0.262,3
-0.134,2
-0.044000000000000004,2
-0.102,1
0.086,4
-0.10099999999999999,1
0.179,4
-0.333,1
0.265,4
0.332,5
-0.225,4
-0.091,3
0.225,5
-0.116,2
-0.09000000000000001,2
0.031,2
-0.063,2
0.565,5
-0.688,3
0.0,3
-0.688,1
0.362,4
0.388,5
0.364,5
0.142,4
0.0,4
0.28,4
-0.131,1
-0.03900000000000001,2
-0.688,1
0.374,4
0.13999999999999999,3
0.121,2
-0.010000000000000009,2
-0.15800000000000003,1
0.35,5
-0.236,1
0.14,1
-0.224,2
0.0,5
0.0,4
-0.688,5
0.31,5
0.262,5
0.17800000000000002,5
0.345,5
0.667,5
-0.688,4
0.381,5
-0.688,5
-0.688,5
-0.688,5
0.08999999999999998,2
0.027999999999999997,1
0.369,5
0.18100000000000002,5
0.221,5
0.131,5
0.46,5
0.195,5
0.12499999999999999,5
0.16099999999999998,5
0.263,5
0.252,5
0.543,5
-0.688,5
0.538,5
-0.688,5
0.675,5
0.32799999999999996,5
-0.179,1
-0.31600000000000006,1
-0.619,1
-0.486,5
0.31,5
-0.688,5
0.416,5
-0.688,4
0.189,3
-0.688,5
-0.688,5
0.371,4
-0.37,2
-0.064,5
-0.236,3
-0.006000000000000005,3
0.07600000000000001,3
0.10899999999999999,3
-0.688,4
-0.027999999999999997,4
-0.05500000000000001,4
-0.688,1
0.272,5
0.178,5
-0.404,1
0.381,5
-0.149,5
0.462,5
0.0,5
0.396,5
0.228,5
-0.317,2
-0.137,3
0.09,5
-0.81,1
-0.15900000000000003,1
-0.176,1
0.08000000000000002,1
-0.688,5
0.01200000000000001,1
0.132,1
-0.11299999999999999,1
-0.152,1
-0.151,1
0.0,2
-0.261,1
-0.013999999999999985,2
-0.084,1
0.165,3
0.047,1
-0.075,1
-0.368,1
0.109,3
0.224,1
0.21400000000000002,5
0.10200000000000001,5
0.091,5
0.104,3
0.0,5
0.324,4
0.517,5
0.028999999999999998,3
0.15000000000000002,4
0.406,4
0.32899999999999996,5
-0.091,4
0.093,4
0.29,5
-0.08100000000000002,3
0.48,4
-0.09700000000000003,3
0.365,5
0.425,5
0.473,5
-0.098,1
-0.15200000000000002,3
0.082,5
0.119,2
0.11399999999999999,4
0.308,4
1.0,4
0.399,4
0.032,5
0.034,4
-0.688,5
-0.688,4
0.10400000000000001,5
0.306,4
0.571,5
0.10099999999999999,3
-0.168,2
-0.084,1
0.20500000000000002,4
-0.688,5
0.14100000000000001,5
0.287,5
0.221,5
0.223,5
0.246,5
0.463,5
-0.688,5
0.333,5
0.366,5
0.495,5
0.345,5
0.09899999999999999,5
0.273,5
0.17200000000000001,5
0.257,5
0.313,5
0.0,5
0.587,5
0.551,5
0.534,5
0.202,5
0.064,2
0.216,3
0.197,4
0.039,3
0.058,3
0.114,1
0.15,5
0.347,4
0.157,5
-0.316,1
-0.01999999999999999,1
0.316,5
0.134,4
0.252,5
0.14100000000000001,5
0.08999999999999998,2
0.10400000000000001,5
0.10099999999999999,3
-0.036,2
-0.286,3
-0.04100000000000001,2
0.26099999999999995,5
0.139,5
0.328,5
0.54,5
0.272,5
0.579,5
-0.688,5
-0.688,1
-0.442,1
0.565,4
0.787,5
0.506,5
0.0,5
0.271,5
-0.688,5
0.647,4
-0.688,5
0.308,5
0.305,4
0.279,5
0.17700000000000002,5
0.32999999999999996,4
0.16699999999999998,5
0.139,5
0.361,5
0.394,5
-0.08399999999999999,5
0.206,5
0.242,5
0.164,5
0.224,5
0.302,5
0.093,5
0.233,5
0.313,5
-0.099,3
0.14100000000000001,3
0.144,5
0.178,5
-0.104,5
0.22900000000000004,5
0.416,5
0.571,5
0.306,5
0.289,5
-0.05199999999999999,4
0.337,5
0.365,5
0.15499999999999997,4
0.496,5
0.234,5
0.06999999999999999,5
0.335,5
0.566,5
0.28700000000000003,5
0.315,5
0.113,5
0.297,5
0.51,5
0.286,5
0.444,5
0.0,5
0.245,5
0.0,5
0.378,5
0.815,5
0.253,5
0.579,5
0.20700000000000002,5
0.472,5
0.599,5
0.33999999999999997,5
0.771,4
0.008000000000000007,1
-0.804,1
-0.688,4
0.26199999999999996,2
0.006999999999999999,2
-0.08199999999999999,2
0.0,4
-0.20899999999999996,4
0.010999999999999982,5
0.128,4
0.08800000000000001,5
-0.688,2
0.063,1
0.398,5
-0.362,3
-0.087,4
-0.688,5
0.246,5
-0.688,3
-0.688,1
-0.191,5
-0.19,2
0.199,5
0.071,5
0.29800000000000004,5
0.229,5
0.0,4
0.0,3
0.06799999999999999,4
-0.213,5
0.187,5
0.01200000000000001,5
0.309,5
0.39,5
0.276,5
0.259,5
0.815,5
-0.144,5
-0.688,3
0.425,5
0.32000000000000006,3
0.146,5
0.254,5
0.195,5
-0.039999999999999994,2
0.29400000000000004,5
0.08700000000000001,5
-0.688,4
-0.688,5
-0.136,2
0.22800000000000004,5
0.0,5
0.0,3
0.084,5
0.508,5
0.347,5
0.0,5
-0.688,5
0.0,5
0.045000000000000005,1
-0.091,2
0.14200000000000002,1
-0.168,2
0.14200000000000002,2
-0.846,2
0.07300000000000001,1
-0.035,1
0.429,5
0.441,4
-0.688,3
-0.688,2
-0.27399999999999997,1
-0.06699999999999999,1
-0.012000000000000004,1
0.078,3
-0.14600000000000002,3
0.022000000000000006,3
-0.10800000000000001,1
0.391,5
-0.03300000000000001,1
-0.07199999999999998,2
0.178,5
-0.009000000000000008,1
-0.103,1
-0.18,2
-0.273,1
-0.24,1
-0.688,1
-0.263,1
-0.423,1
0.099,5
0.31,5
0.228,5
0.258,5
0.263,5
0.27699999999999997,5
0.10700000000000001,4
0.216,5
0.20099999999999998,5
-0.102,2
0.333,5
0.369,5
-0.02500000000000001,1
0.804,5
0.399,5
-0.127,5
-0.173,2
-0.242,1
0.233,5
0.163,3
0.019000000000000003,2
0.142,4
-0.17200000000000001,1
-0.143,3
-0.598,1
-0.688,3
-0.023000000000000007,2
0.5,5
0.144,5
0.309,5
0.339,5
-0.688,5
0.36,5
0.292,5
0.11100000000000002,5
0.265,5
0.218,5
0.09400000000000001,5
0.316,5
-0.020000000000000018,5
0.571,5
0.262,5
0.131,5
0.113,5
0.228,5
0.227,5
0.07899999999999999,4
0.397,5
0.815,5
0.809,5
0.428,5
0.587,5
1.0,5
0.332,5
0.352,5
0.193,5
0.205,5
0.217,5
-0.187,3
-0.030000000000000006,4
0.132,5
0.08900000000000001,5
0.30400000000000005,5
0.0,1
0.344,5
0.065,2
0.288,5
-0.051000000000000004,5
-0.018000000000000016,5
-0.688,1
0.188,5
-0.11299999999999999,1
-0.218,2
-0.11299999999999999,1
0.053,3
-0.03599999999999999,2
-0.172,1
0.13,1
0.29900000000000004,5
-0.364,2
0.072,5
0.253,5
0.164,5
0.206,5
0.636,5
0.231,5
0.276,5
1.0,5
0.079,3
0.248,5
0.246,1
0.28600000000000003,3
-0.267,1
-0.025000000000000022,1
0.072,2
0.218,3
0.0,4
-0.688,3
0.016000000000000014,2
0.0,2
-0.176,1
0.016999999999999987,2
0.179,4
-0.006999999999999992,4
0.104,1
-0.688,1
-0.266,1
0.204,4
0.0,3
0.0,4
-0.062,3
0.368,4
0.045,5
0.15100000000000002,5
0.635,4
0.317,5
0.035,4
0.364,5
0.36,4
0.195,5
0.126,4
0.478,4
0.523,5
-0.1,2
0.03,2
0.263,4
0.04500000000000004,5
0.22400000000000003,4
0.337,5
0.255,5
-0.688,5
0.28900000000000003,5
0.174,3
-0.688,4
-0.583,4
0.68,5
-0.112,4
0.132,4
0.038000000000000006,3
0.198,4
0.20400000000000001,1
0.202,4
0.015999999999999986,5
0.308,5
-0.09500000000000001,2
0.25,5
0.275,5
0.369,5
0.194,5
0.216,5
0.279,5
0.24200000000000002,5
-0.26,2
0.378,4
0.18,5
0.293,5
-0.188,1
-0.688,1
-0.29000000000000004,1
-0.15500000000000003,1
0.023,4
0.0,1
0.03899999999999999,1
-0.688,1
-0.228,1
-0.145,1
-0.182,1
-0.185,1
-0.163,1
-0.136,1
-0.169,1
-0.306,2
-0.733,1
-0.294,3
-0.065,1
-0.13,1
0.407,5
0.221,5
0.176,5
0.257,5
0.051000000000000004,3
-0.371,1
-0.688,5
-0.688,5
0.272,5
-0.205,3
0.17200000000000001,4
-0.075,5
0.284,5
0.093,5
0.385,5
0.24499999999999997,5
0.343,5
0.308,5
0.374,5
0.132,5
-0.12,1
0.299,5
0.08900000000000001,4
0.21200000000000002,4
-0.022000000000000006,4
0.03,1
-0.04799999999999999,3
-0.036,2
0.31,5
0.331,5
0.412,5
0.185,5
0.218,5
0.068,5
0.229,5
0.124,5
0.279,5
0.24,5
0.282,5
0.327,4
0.241,5
0.297,5
0.148,5
0.226,5
0.364,5
0.357,5
0.056999999999999995,5
0.323,4
0.05,1
0.165,1
0.022999999999999993,2
-0.103,2
0.056,2
-0.099,1
0.336,3
0.0,1
-0.0030000000000000027,1
0.04099999999999998,3
0.233,2
-0.032,2
0.032,3
0.14800000000000002,5
-0.010999999999999996,1
0.243,4
-0.206,2
-0.178,5
-0.857,2
-0.09899999999999999,1
0.13,5
0.354,5
0.209,5
0.259,5
0.19,5
-0.017,1
0.15,4
0.0,5
0.305,5
-0.157,3
0.14800000000000002,5
0.104,2
0.074,4
-0.14400000000000002,2
-0.053000000000000005,3
0.091,2
0.01899999999999999,2
0.191,5
0.461,5
0.091,2
0.010000000000000002,2
0.10500000000000001,2
0.15200000000000002,4
0.20700000000000002,5
-0.608,2
0.232,5
0.167,2
0.179,4
-0.05699999999999998,5
-0.126,2
0.06899999999999999,2
-0.006999999999999999,3
0.13499999999999998,5
0.06100000000000001,4
0.19499999999999998,5
0.292,5
0.177,5
0.254,4
0.205,4
0.341,5
0.476,5
0.253,5
0.461,5
0.22,5
0.338,5
0.535,4
0.399,5
0.156,4
0.269,5
-0.05100000000000002,1
-0.11,4
0.111,3
-0.24200000000000002,1
-0.02300000000000002,3
0.019999999999999997,3
0.006000000000000005,3
0.195,4
0.146,2
0.283,4
0.013999999999999999,3
0.034,1
-0.036000000000000004,3
-0.162,4
0.09,4
0.001999999999999995,3
0.146,2
0.163,5
0.0,4
-0.006000000000000005,2
0.267,5
0.05299999999999999,3
0.117,4
-0.055999999999999994,4
0.421,5
0.15000000000000002,4
0.017,2
0.106,2
0.13,1
0.084,4
0.09599999999999999,4
0.236,5
-0.145,2
0.11699999999999999,4
-0.03,4
0.125,4
0.42,4
0.032,3
0.0,5
0.2,5
0.009000000000000001,4
-0.08600000000000001,3
0.239,5
0.065,4
0.388,4
0.061,3
-0.215,2
0.198,3
0.0040000000000000036,2
0.157,4
-0.093,3
0.194,2
0.158,3
0.01200000000000001,3
-0.059,2
0.331,5
0.188,5
0.07900000000000001,4
0.214,4
-0.04700000000000001,1
-0.138,1
0.052,1
0.063,2
-0.013999999999999999,2
0.039,2
0.025999999999999995,1
0.044000000000000004,1
-0.057999999999999996,3
0.003999999999999997,1
0.201,2
-0.091,1
-0.14,1
0.10699999999999998,2
-0.006000000000000005,3
-0.055,1
0.11399999999999999,1
-0.024999999999999994,1
0.147,2
0.04000000000000001,3
0.176,1
0.045999999999999985,4
0.21199999999999997,5
0.272,2
0.152,3
0.267,4
0.219,3
0.44,5
0.0,3
-0.688,2
-0.09399999999999999,4
0.804,5
0.815,5
0.0,2
-0.464,1
0.24499999999999997,5
0.431,5
0.0,5
0.234,5
-0.688,1
-0.688,5
-0.217,1
0.483,5
0.0,5
0.225,5
0.231,5
-0.586,1
-0.688,1
0.0,5
0.424,5
0.309,5
0.356,5
0.375,5
0.408,5
0.0,5
0.744,5
0.20700000000000002,5
-0.087,1
0.027999999999999997,5
0.24700000000000003,5
-0.202,2
0.03599999999999999,5
-0.057999999999999996,2
0.16399999999999998,5
-0.205,1
0.273,4
0.09999999999999999,4
-0.060000000000000005,1
-0.012000000000000004,4
-0.04,1
-0.331,2
-0.688,1
0.09500000000000001,2
-0.132,1
0.252,4
0.02300000000000002,4
0.065,5
0.1,5
0.07600000000000001,5
0.04300000000000001,5
0.08900000000000001,5
0.063,3
0.05300000000000002,1
0.29900000000000004,4
-0.048,5
0.266,5
0.04400000000000001,5
0.31599999999999995,5
0.10299999999999998,4
0.551,5
1.0,4
-0.688,2
-0.688,1
-0.688,4
-0.688,4
0.138,5
0.077,5
0.39,5
0.043999999999999984,4
0.066,3
0.386,3
0.007999999999999993,4
0.07800000000000001,3
-0.688,1
0.615,3
0.211,2
0.0,3
0.246,5
-0.05499999999999999,4
0.287,5
0.103,5
0.156,5
0.309,5
0.217,5
0.12,3
0.444,5
0.098,5
0.191,5
0.174,5
-0.688,4
0.296,5
0.076,5
0.343,5
0.655,5
0.116,4
-0.082,4
-0.017000000000000008,5
0.040999999999999995,4
-0.123,1
-0.169,4
-0.204,1
0.294,5
-0.08399999999999999,3
0.207,5
0.63,5
0.196,5
-0.15,5
-0.025000000000000022,3
-0.10800000000000004,3
-0.17500000000000002,5
-0.688,1
-0.167,1
-0.138,1
0.010999999999999996,5
0.492,4
-0.172,2
0.22100000000000003,4
-0.094,3
0.598,4
-0.688,2
-0.04200000000000001,1
-0.688,3
0.8,5
-0.688,2
-0.688,4
0.0,5
0.302,5
0.236,5
0.203,5
0.014000000000000002,4
0.12100000000000001,5
0.06,2
-0.033,5
0.126,5
0.347,5
0.394,3
0.219,4
0.307,5
0.062,5
0.272,5
0.06599999999999999,5
0.195,5
0.375,5
-0.688,5
-0.403,4
-0.688,5
0.495,5
0.431,5
0.205,5
-0.009999999999999995,4
0.104,5
0.05399999999999999,5
0.146,5
0.283,5
0.259,5
0.05000000000000002,4
0.10099999999999999,3
0.421,5
0.29100000000000004,5
0.24,5
0.629,5
0.301,5
0.0,3
0.351,5
-0.688,1
0.351,5
0.243,5
0.0,3
-0.16999999999999998,2
0.049,2
0.454,5
0.26,5
0.0,1
0.07,5
0.27,5
0.157,3
0.0040000000000000036,4
0.095,4
0.27699999999999997,5
0.225,5
0.285,5
0.138,5
-0.26,3
0.006999999999999992,5
-0.10700000000000001,2
0.24600000000000002,5
0.11200000000000002,4
0.208,4
0.11100000000000002,5
0.033000000000000015,5
0.352,5
0.303,4
0.389,5
0.304,4
0.193,5
0.196,5
0.272,5
0.11599999999999999,5
0.414,5
0.149,5
0.035,5
-0.007000000000000006,4
-0.108,2
0.131,5
0.301,5
0.815,5
0.382,5
0.301,5
0.253,5
0.33,5
0.393,5
0.219,5
0.297,5
0.486,5
-0.688,4
0.5,5
0.14500000000000002,5
0.26,5
-0.455,3
-0.195,2
0.248,5
0.294,5
0.314,5
-0.095,1
0.114,2
0.717,5
0.273,5
0.269,5
0.044000000000000004,5
0.293,5
0.356,5
0.752,5
0.007999999999999993,4
-0.743,1
0.515,5
-0.060999999999999985,1
-0.07400000000000001,3
0.116,4
0.07999999999999999,5
0.26799999999999996,5
1.0,5
0.046000000000000006,5
-0.035,3
0.315,5
-0.01100000000000001,2
-0.058,3
-0.688,5
-0.688,3
0.277,5
0.059000000000000004,5
0.078,4
-0.21100000000000002,2
0.0,3
0.174,4
0.13899999999999998,4
0.056,3
-0.08300000000000002,4
0.253,5
-0.177,1
0.05500000000000001,3
0.222,5
0.365,5
0.0040000000000000036,2
-0.16999999999999998,4
0.008,3
0.446,4
0.0,4
-0.094,2
0.233,5
0.63,5
0.32099999999999995,5
0.392,5
0.5,5
0.535,5
0.44,5
0.492,5
0.534,5
0.194,4
0.461,5
0.128,5
0.016,5
0.197,4
-0.179,3
0.199,5
-0.688,5
-0.688,5
0.588,4
0.175,5
0.282,5
0.21599999999999997,4
0.163,5
0.588,5
0.744,5
0.219,5
-0.064,2
0.257,5
0.152,5
0.104,5
0.0,5
0.0,2
-0.688,5
0.268,3
-0.397,1
-0.688,4
0.804,5
0.114,5
0.22400000000000003,5
0.235,5
0.232,5
0.762,4
-0.13,2
-0.234,2
-0.055999999999999994,3
-0.688,4
0.53,5
0.492,3
-0.22099999999999997,3
0.588,3
-0.055,5
-0.688,2
0.204,4
-0.688,2
-0.688,4
-0.688,3
0.477,5
0.577,5
0.327,5
0.213,5
-0.079,2
0.371,5
-0.688,5
0.033,5
0.891,4
0.25,5
0.557,5
0.44,5
0.569,5
0.333,5
-0.18,3
0.05499999999999999,4
0.359,5
0.818,5
0.415,5
0.815,5
0.165,4
0.079,4
0.27899999999999997,5
0.182,5
0.21200000000000002,5
0.225,3
0.155,4
0.297,3
0.22100000000000003,4
0.096,5
0.11599999999999999,5
0.035,5
0.236,5
0.22900000000000004,4
0.332,4
0.15700000000000003,4
0.14300000000000002,4
0.434,5
0.08499999999999999,2
0.044999999999999984,3
0.05499999999999999,4
-0.114,2
-0.03699999999999999,3
-0.06,2
0.317,3
0.264,5
-0.222,2
-0.025,4
-0.069,1
0.17800000000000002,3
0.22899999999999998,5
0.24,5
-0.127,1
0.418,5
